Order ID,Product_Qty,Product_SKU,Product_Name,Product_Weight,Product_Variation_Details,Product_Unit_Price,Product_Total_Price
648669,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648670,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648671,1,1HOU-25,The Natural Home Issue Volume 6 – New,0.5,,16.99,16.99
648672,1,1SOM-2502PDF,Somerset Studio Spring 2025 Instant Download,0.5,,14.99,14.99
648673,1,1SOM-1403PDF,Somerset Studio May/Jun 2014 Instant Download,0,,6.99,6.99
648674,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
648675,1,1RSVP-WIL,Willow and Sage Subscription,0,Subscription Term (Required),53.97,53.97
648676,1,1HOU-25,The Natural Home Issue Volume 6 – New,0.5,,16.99,16.99
648677,1,1IHS-MAKE25,MADE In Her Studio Volume 1 Pre-Order,0.5,Shipping Destination,15.99,15.99
648678,1,1JOU-2502PDF,Art Journaling Spring 2025 Instant Download,0.5,,15.99,15.99
648679,1,1SOM-2401,Somerset Studio Winter 2024,0.5,,15.99,15.99
648680,1,1RSVP-HER,In Her Studio Subscription,0,Would you like to add? In Her Studio Summer 2025 (May 2025),78.91,78.91
648681,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
648682,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648683,1,1RSVP-JOU,Art Journaling Subscription,0,Subscription Term (Required),53.97,53.97
648684,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648685,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
648686,1,1RSVP-QUI,Art Quilting Studio Subscription,0,Subscription Term (Required),53.97,53.97
648687,1,1GRA-2502PDF,Bella Grace Issue 43 Instant Download,0.5,,14.99,14.99
648687,1,1FIE-2501PDF,Field Guide to Everyday Magic Issue 15 Instant Download,0.5,,13.99,13.99
648688,1,1JOU-2502PDF,Art Journaling Spring 2025 Instant Download,0.5,,13.99,13.99
648689,1,1HOU-25,The Natural Home Issue Volume 6 – New,0.5,,16.99,16.99
648690,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
648690,1,1WIL-HOL25,Willow and Sage The Handmade Gift Issue Volume 2 Pre-Order,0.5,Shipping Destination,14.99,14.99
648690,1,1IHG-2502,In Her Garden Summer 2025 Pre-Order,0.5,Shipping Destination,14.99,14.99
648691,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648692,1,1SUB-SOM,Somerset Studio Subscription,0,Would you like to add? Somerset Studio Summer 2025 (May 2025),78.92,78.92
648693,1,1SUB-GRA-2YR,Bella Grace Subscription,0,Subscription Term (Required),139.9,139.9
648693,1,1GRA-2502,Bella Grace Issue 43 – New,0.5,,19.99,19.99
648694,1,1SUB-GRACOZY-US,Bella Grace + Cozy Subscription,0,Would you like to add? Bella Grace Issue 43 (March 2025),111.9,111.9
648694,1,1GRA-2501,Bella Grace Issue 42,0.5,,19.99,19.99
648694,1,1BOL-25,Bella Grace Book of Lists Volume 3,0.5,,18.99,18.99
648695,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648696,2,1SOM-DOLL06,Beyond Paper Dolls,0.5,,12.95,25.9
648697,1,1RSVP-QUI-CAN,Art Quilting Studio Subscription,0,Subscription Term (Required),61.97,61.97
648698,1,1SUB-GRACOZY-US,Bella Grace + Cozy Subscription,0,Shipping Destination,87.95,87.95
648699,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648700,1,1RSVP-GARDEN-2YR,In Her Garden Subscription,0,Subscription Term,115.97,115.97
648701,1,1SUB-GRACOZY-US,Bella Grace + Cozy Subscription,0,Shipping Destination,87.95,87.95
648702,1,5SER-JRN2401SPRKSSTICKS3,Art Journaling Scribble and Collage Set,1.8,,44.97,44.97
648702,1,5SER-SOMSUM24FRAMESSS4,Layered Frames Somerset Art Bundle,1.7,,41.97,41.97
648702,1,1JOU-2502,Art Journaling Spring 2025 – New,0.5,,15.99,15.99
648705,1,1SUB-GRA,Bella Grace Subscription,0,Would you like to add? Bella Grace Issue 43 (March 2025),93.9,93.9
648706,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
648707,1,1SUB-GRACOZY-US,Bella Grace + Cozy Subscription,0,Shipping Destination,87.95,87.95
648708,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
648709,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648710,1,1JOU-2501,Art Journaling Winter 2025,0.5,,15.99,15.99
648710,1,1JOU-2404,Art Journaling Autumn 2024,0.5,,15.99,15.99
648711,1,1SUB-GRE,GreenCraft Magazine Subscription,0,Shipping Destination (Required),53.97,53.97
648712,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
648713,1,1SUB-GRAMIXED-US,Deluxe Bella Grace Subscription,0,Would you like to add? Field Guide Issue 15 (April 2025),121.9,121.9
648713,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648714,1,5RR-MDA61083,Dina Wakley MEdia Collage Word Pack,0.1,,4.99,4.99
648714,1,1SOM-2403,Somerset Studio Summer 2024,0.5,,16.99,16.99
648715,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648716,1,1SUB-GRACOZY-US,Bella Grace + Cozy Subscription,0,Shipping Destination,87.95,87.95
648717,1,1JOU-2502,Art Journaling Spring 2025 – New,0.5,,15.99,15.99
648718,1,1SUB-GRA-2YR,Bella Grace Subscription,0,Subscription Term (Required),139.9,139.9
648720,1,1RSVP-QUI,Art Quilting Studio Subscription,0,Subscription Term (Required),53.97,53.97
648721,1,1JOU-2502,Art Journaling Spring 2025 – New,0.5,,15.99,15.99
648722,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648725,1,1SUB-GRA,Bella Grace Subscription,0,Would you like to add? Bella Grace Issue 43 (March 2025),93.9,93.9
648726,1,1RSVP-HER,In Her Studio Subscription,0,Subscription Term (Required),57.97,57.97
648727,1,1JOU-2502,Art Journaling Spring 2025 – New,0.5,,15.99,15.99
648728,1,1SUB-GRAMIXED-US,Deluxe Bella Grace Subscription,0,Shipping Destination (Required),99.95,99.95
648729,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
648730,1,1SUB-GRAMIXED-US,Deluxe Bella Grace Subscription,0,Shipping Destination (Required),99.95,99.95
648731,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648732,1,1RSVP-QUI-2YR,Art Quilting Studio Subscription,0,Subscription Term (Required),107.97,107.97
648733,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Would you like to add? In Her Garden Spring 2025 (March Issue),78.92,78.92
648734,1,1SUB-GRA,Bella Grace Subscription,0,Would you like to add? Bella Grace Issue 43 (March 2025),93.9,93.9
648735,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
648735,1,5RR-TH94366,Tim Holtz Idea-ology Collage Paper Archives,0.2,,7.99,7.99
648735,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648736,1,1MIN-2402,Mingle Spring 2024,0.5,,15.99,15.99
648736,1,1MIN-25,Mingle Autumn 2025 Pre-Order,0.5,Shipping Destination,13.99,13.99
648737,1,1RSVP-QUI,Art Quilting Studio Subscription,0,Subscription Term (Required),53.97,53.97
648738,1,1SUB-GRA,Bella Grace Subscription,0,Would you like to add? Book of Lists Vol. 3 (January 2025),92.9,92.9
648739,1,1RSVP-QUI,Art Quilting Studio Subscription,0,Subscription Term (Required),53.97,53.97
648740,1,1RSVP-QUI,Art Quilting Studio Subscription,0,Subscription Term (Required),53.97,53.97
648741,1,1MIN-2402,Mingle Spring 2024,0.5,,15.99,15.99
648741,1,1MIN-25,Mingle Autumn 2025 Pre-Order,0.5,Shipping Destination,13.99,13.99
648742,1,1JOU-2502PDF,Art Journaling Spring 2025 Instant Download,0.5,,13.99,13.99
648743,1,1SUB-GRAMIXED-US,Deluxe Bella Grace Subscription,0,Shipping Destination (Required),99.95,99.95
648744,1,1RSVP-QUI,Art Quilting Studio Subscription,0,Subscription Term (Required),53.97,53.97
648745,1,1JOU-2502,Art Journaling Spring 2025 – New,0.5,,15.99,15.99
648746,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648747,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648748,1,1HOU-25,The Natural Home Issue Volume 6 – New,0.5,,16.99,16.99
648748,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648749-1,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648749-1,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648749-2,1,1SUB-SOM,Somerset Studio Subscription,0,Subscription Term (Required),57.97,57.97
648750,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648751,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648752,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
648753,1,1SUB-SOM,Somerset Studio Subscription,0,Would you like to add? Somerset Studio Summer 2025 (May 2025),78.92,78.92
648754,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
648755,1,1SUB-FIE,Field Guide to Everyday Magic Subscription,0,Would you like to add? Field Guide Issue 15 (April 2025),85.92,85.92
648755,1,1SUB-GRACOZY-US,Bella Grace + Cozy Subscription,0,Shipping Destination,87.95,87.95
648756,1,1SUB-GRACOZY-US,Bella Grace + Cozy Subscription,0,Shipping Destination,87.95,87.95
648756,1,1BOL-24,Bella Grace Book of Lists Volume 2,0.5,,18.99,18.99
648756,1,1BOL-25,Bella Grace Book of Lists Volume 3,0.5,,18.99,18.99
648758,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
648760,1,1MIN-2303,Mingle Summer 2023,0.5,,15.99,15.99
648760,1,1MIN-25,Mingle Autumn 2025 Pre-Order,0.5,Shipping Destination,13.99,13.99
648760,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648760,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
648760,1,1FIE-2502,Field Guide to Everyday Magic Issue 16 Pre-Order,0.5,Shipping Destination,15.99,15.99
648761,1,TEMPTING-0029,Mini Purse Template,0,,0,0
648763,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Would you like to add? In Her Garden Spring 2025 (March Issue),78.92,78.92
648764,1,1SUB-GRACOZY-US,Bella Grace + Cozy Subscription,0,Shipping Destination,87.95,87.95
648764,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648765,1,TEMPTING-0028,CD Holder  Template,0,,0,0
648766,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648767,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648771,1,1SOM-2503,Somerset Studio Summer 2025 – Coming May 1st,0.5,,16.99,16.99
648774,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
648775,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
648777,1,1SUB-GRAMIXED-US,Deluxe Bella Grace Subscription,0,Would you like to add? Field Guide Issue 15 (April 2025),121.9,121.9
648779,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
648780,1,1RSVP-JOU,Art Journaling Subscription,0,Would you like to add? Art Journaling Spring 2025 (April Issue),73.92,73.92
648780,1,1SUB-GRA,Bella Grace Subscription,0,Would you like to add? Bella Grace Issue 43 (March 2025),93.9,93.9
648782,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648783,1,1RSVP-QUI,Art Quilting Studio Subscription,0,Subscription Term (Required),53.97,53.97
648784,1,1GRA-2502,Bella Grace Issue 43 – New,0.5,,19.99,19.99
648785,1,1SUB-GRA,Bella Grace Subscription,0,Would you like to add? Bella Grace Issue 43 (March 2025),93.9,93.9
648786,1,1IHG-2404,In Her Garden Winter 2025,0.5,,16.99,16.99
648786,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
648787,1,1JOU-2502,Art Journaling Spring 2025 – New,0.5,,15.99,15.99
648787,1,1SOM-2503,Somerset Studio Summer 2025 – Coming May 1st,0.5,,16.99,16.99
648787,1,1JOU-2503,Art Journaling Summer 2025 Pre-Order,0.5,,13.99,13.99
648788,1,1RSVP-QUI-2YR,Art Quilting Studio Subscription,0,Subscription Term (Required),107.97,107.97
648789,1,1SUB-GRA-CAN,Bella Grace Subscription,0,Subscription Term (Required),85.95,85.95
648790,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648791,1,1RSVP-QUI,Art Quilting Studio Subscription,0,Subscription Term (Required),53.97,53.97
648792,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
648793,1,1HOU-25PDF,The Natural Home Issue Volume 6 Instant Download,0.5,,14.99,14.99
648794,1,1JOU-2501PDF,Art Journaling Winter 2025 Instant Download,0.5,,13.99,13.99
648795,1,1RSVP-QUI-2YR,Art Quilting Studio Subscription,0,Subscription Term (Required),107.97,107.97
648800,1,1SOM-HOL24,A Somerset Holiday Volume 18,0.5,,15.99,15.99
648800,1,1SOM-HOL20PDF,A Somerset Holiday Volume 14 Instant Download,0.5,,12.99,12.99
648801,1,1SUB-GRA-CAN,Bella Grace Subscription,0,Subscription Term (Required),85.95,85.95
648802,1,1RSVP-GARDEN-2YR,In Her Garden Subscription,0,Subscription Term,115.97,115.97
648803,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
648804,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
648805,1,1FIE-2501,Field Guide to Everyday Magic Issue 15 – New,0.5,,17.99,17.99
648806,1,1RSVP-QUI,Art Quilting Studio Subscription,0,Subscription Term (Required),53.97,53.97
648807,1,1HER-2402PDF,In Her Studio Spring 2024 Instant Download,0.5,,14.99,14.99
648808,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
648809,1,1JOU-2502PDF,Art Journaling Spring 2025 Instant Download,0.5,,13.99,13.99
648810,1,1SUB-GRA-CAN,Bella Grace Subscription,0,Subscription Term (Required),85.95,85.95
648814,1,1FIE-2401,Field Guide to Everyday Magic Issue 13,0.5,,17.99,17.99
648815,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648816,1,1IHS-MAKE25,MADE In Her Studio Volume 1 Pre-Order,0.5,Shipping Destination,15.99,15.99
648817,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648818,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
648819,1,1RSVP-GARDEN-CAN,In Her Garden Subscription,0,Subscription Term,65.97,65.97
648820,1,1GRA-2502,Bella Grace Issue 43 – New,0.5,,19.99,19.99
648821,1,1FIE-2501,Field Guide to Everyday Magic Issue 15 – New,0.5,,17.99,17.99
648822,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
648823,1,1SUB-GRAMIXED-US,Deluxe Bella Grace Subscription,0,Would you like to add? Field Guide Issue 15 (April 2025),121.9,121.9
648824,1,1GRA-COZY25,The Cozy Issue Volume 8 Pre-Order,0.5,Shipping Destination,16.99,16.99
648825,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648826,1,1SUB-GRAMIXED-US,Deluxe Bella Grace Subscription,0,Shipping Destination (Required),99.95,99.95
648827,1,1SUB-GRAMIXED-US,Deluxe Bella Grace Subscription,0,Would you like to add? Bella Grace Issue 43 (March 2025),123.9,123.9
648828,1,1FIE-2501PDF,Field Guide to Everyday Magic Issue 15 Instant Download,0.5,,13.99,13.99
648829,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648830,1,1RSVP-HER-INT,In Her Studio Subscription,0,Subscription Term (Required),73.97,73.97
648831,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
648831,1,1ART-21PDF,Art Doll Special Edition Instant Download,0.5,,12.99,12.99
648832,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
648833,1,TEMPTING-0040,Tea Bag Envelope Template,0,,0,0
648834,1,1RSVP-QUI,Art Quilting Studio Subscription,0,Subscription Term (Required),53.97,53.97
648835,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
648836,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648837,1,1GRA-2502,Bella Grace Issue 43 – New,0.5,,19.99,19.99
648838,1,1SOM-2502,Somerset Studio Spring 2025,0.5,,16.99,16.99
648838,1,1BOL-22PDF,Bella Grace Book of Lists Volume 1 Instant Download,0.5,,14.99,14.99
648839,1,1JOU-2502,Art Journaling Spring 2025 – New,0.5,,15.99,15.99
648840,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
648841,1,1JOU-2502,Art Journaling Spring 2025 – New,0.5,,15.99,15.99
648842,1,1JOU-2502,Art Journaling Spring 2025 – New,0.5,,15.99,15.99
648842,1,1JOU-2503,Art Journaling Summer 2025 Pre-Order,0.5,,13.99,13.99
648843,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Would you like to add? In Her Garden Spring 2025 (March Issue),78.92,78.92
648843,1,1IHG-2403,In Her Garden Autumn 2024,0.5,,16.99,16.99
648843,1,1IHG-2404,In Her Garden Winter 2025,0.5,,16.99,16.99
648844,1,Replacement,Replacement,0.1,,0,0
648844,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,0,0
648845,1,1RSVP-GARDEN-OFFER2YR,In Her Garden Charter Membership Offer,0,Subscription Term,110.97,110.97
648846,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648847,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648848,1,1SUB-GRA-2YR,Bella Grace Subscription,0,Subscription Term (Required),139.9,139.9
648849,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648850,1,Replacement,Replacement,0.1,,0,0
648850,1,1SOM-2502,Somerset Studio Spring 2025,0.5,,0,0
648851,1,1SOM-DOLL06,Beyond Paper Dolls,0.5,,12.95,12.95
648851,1,1SUB-FIE,Field Guide to Everyday Magic Subscription,0,Shipping Destination (Required),63.97,63.97
648851,1,1SUB-SOM-2YR,Somerset Studio Subscription,0,Would you like to add? Somerset Studio Summer 2025 (May 2025),135.92,135.92
648851,1,1SOM-HOL25,A Somerset Holiday Volume 19 Pre-Order,0.5,Shipping Destination,14.99,14.99
648851,1,1GRA-COZY25,The Cozy Issue Volume 8 Pre-Order,0.5,Shipping Destination,16.99,16.99
648852,1,1HOU-25,The Natural Home Issue Volume 6 – New,0.5,,16.99,16.99
648854,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648855,1,1QUI-2502,Art Quilting Studio Spring 2025 – New,0.5,,15.99,15.99
648856,1,1FIE-2501PDF,Field Guide to Everyday Magic Issue 15 Instant Download,0.5,,13.99,13.99
648857,1,1SUB-SOM,Somerset Studio Subscription,0,Would you like to add? Somerset Studio Summer 2025 (May 2025),78.92,78.92
648858,1,1HOU-25,The Natural Home Issue Volume 6 – New,0.5,,16.99,16.99
648858,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
648859,1,1GRA-COZY25,The Cozy Issue Volume 8 Pre-Order,0.5,Shipping Destination,16.99,16.99
648860,1,TEMPTING-0003,Window Template,0,,0,0
648860,1,TEMPTING-0007,Umbrella Template,0,,0,0
648860,1,TEMPTING-0009,Teacup Template,0,,0,0
648861,1,Replacement,Replacement,0.1,,0,0
648861,1,1IHG-2404,In Her Garden Winter 2025,0.5,,0,0
648862,1,1SUB-SOM,Somerset Studio Subscription,0,Subscription Term (Required),57.97,57.97
648863,1,1HOU-25,The Natural Home Issue Volume 6 – New,0.5,,16.99,16.99
648864,1,1HOU-25,The Natural Home Issue Volume 6 – New,0.5,,16.99,16.99
648865,1,1BOL-22PDF,Bella Grace Book of Lists Volume 1 Instant Download,0.5,,14.99,14.99
648866,3,1FIE-2402,Field Guide to Everyday Magic Issue 14,0.5,,17.99,53.97
648866,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648867,1,Replacement,Replacement,0.1,,0,0
648867,1,1JOU-2502,Art Journaling Spring 2025 – New,0.5,,0,0
648868,1,1RSVP-QUI,Art Quilting Studio Subscription,0,Would you like to add? Art Quilting Studio Spring 2025 (March Issue),73.92,73.92
648869,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648870,1,Replacement,Replacement,0.1,,0,0
648870,1,1SOM-2502,Somerset Studio Spring 2025,0.5,,0,0
648871,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648872,1,1MIN-25,Mingle Autumn 2025 Pre-Order,0.5,Shipping Destination,13.99,13.99
648872,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
648872,1,1IHG-2502,In Her Garden Summer 2025 Pre-Order,0.5,Shipping Destination,14.99,14.99
648873,1,1SUB-GRA-2YR,Bella Grace Subscription,0,Subscription Term (Required),139.9,139.9
648874,1,1WIL-2503,Willow and Sage Summer 2025 – Coming May 1st,0.5,,15.99,15.99
648874,2,1WIL-HOL25,Willow and Sage The Handmade Gift Issue Volume 2 Pre-Order,0.5,Shipping Destination,14.99,29.98
648875,1,1SUB-GRACOZY-US,Bella Grace + Cozy Subscription,0,Shipping Destination,87.95,87.95
648875,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648876,1,1SOM-2502,Somerset Studio Spring 2025,0.5,,16.99,16.99
648876,1,1SOM-2503,Somerset Studio Summer 2025 – Coming May 1st,0.5,,16.99,16.99
648878,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
648880,1,1WIL-2502PDF,Willow and Sage Spring 2025 Instant Download,0.5,,13.99,13.99
648882,1,1CDL-24,The Candle Issue Volume 4 – New,0.5,,16.99,16.99
648882,1,1HOU-25,The Natural Home Issue Volume 6 – New,0.5,,16.99,16.99
648882,1,1WIL-2502,Willow and Sage Spring 2025,0.5,,15.99,15.99
648883,1,1SUB-GRA,Bella Grace Subscription,0,Would you like to add? The Cozy Issue Vol. 7 (November 2024),92.94,92.94
648883,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648884,1,1RSVP-GARDEN-OFFERUS,In Her Garden Charter Membership Offer,0,Subscription Term,52.97,52.97
648885,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
648885,1,1QUI-2502,Art Quilting Studio Spring 2025 – New,0.5,,15.99,15.99
648886,1,1RSVP-GARDEN-OFFERUS,In Her Garden Charter Membership Offer,0,Subscription Term,52.97,52.97
648887,1,1RSVP-GARDEN-OFFERUS,In Her Garden Charter Membership Offer,0,Subscription Term,52.97,52.97
648888,1,5MTRSE-HIBW1,Whole Hibiscus Flowers,0.16,,5.95,5.95
648888,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
648889,1,1SUB-FIE,Field Guide to Everyday Magic Subscription,0,Shipping Destination (Required),63.97,63.97
648890,1,1RSVP-GARDEN-2YR,In Her Garden Subscription,0,Would you like to add? In Her Garden Spring 2025 (March Issue),136.92,136.92
648890,1,1SER-IHG-SPR-SUM-AUT-24,In Her Garden Gift Set,3.02,,53.97,53.97
648891,1,1RSVP-GARDEN-OFFERUS,In Her Garden Charter Membership Offer,0,Subscription Term,52.97,52.97
648892,1,1BOL-25PDF,Bella Grace Book of Lists Volume 3 Instant Download,0.5,,14.99,14.99
648894,1,Replacement,Replacement,0.1,,0,0
648894,1,1JWL-2501,Belle Armoire Jewelry Spring 2025 – New,0.5,,0,0
648895,1,1GRA-1901,Bella Grace Issue 18,0.5,,19.99,19.99
648895,1,1GRA-1902,Bella Grace Issue 19,0.5,,19.99,19.99
648895,1,1GRA-2203,Bella Grace Issue 32,0.5,,19.99,19.99
648895,1,1GRA-2303,Bella Grace Issue 36,0.5,,19.99,19.99
648895,1,1GRA-2304,Bella Grace Issue 37,0.5,,19.99,19.99
648895,1,1GRA-2402,Bella Grace Issue 39,0.5,,19.99,19.99
648895,1,1GRA-2403,Bella Grace Issue 40,0.5,,19.99,19.99
648895,1,1GRA-2404,Bella Grace Issue 41,0.5,,19.99,19.99
648896,1,1SUB-GRACOZY-US,Bella Grace + Cozy Subscription,0,Shipping Destination,87.95,87.95
648897,1,1RSVP-GARDEN-OFFERUS,In Her Garden Charter Membership Offer,0,Would you like to add? In Her Garden Spring 2025 (March Issue),73.92,73.92
648898,1,1RSVP-JOU-2YR,Art Journaling Subscription,0,Subscription Term (Required),107.97,107.97
648898,1,1RSVP-WIL,Willow and Sage Subscription,0,Subscription Term (Required),53.97,53.97
648898,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648898,1,1SOM-HOL25,A Somerset Holiday Volume 19 Pre-Order,0.5,Shipping Destination,14.99,14.99
648898,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
648898,1,1WIL-HOL25,Willow and Sage The Handmade Gift Issue Volume 2 Pre-Order,0.5,Shipping Destination,14.99,14.99
648899,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
648900,1,1JOU-2502,Art Journaling Spring 2025 – New,0.5,,15.99,15.99
648901,1,1GRA-COZY25,The Cozy Issue Volume 8 Pre-Order,0.5,Shipping Destination,16.99,16.99
648902,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
648903,1,1RSVP-GARDEN-OFFERUS,In Her Garden Charter Membership Offer,0,Would you like to add? In Her Garden Spring 2025 (March Issue),73.92,73.92
648904,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
648905,1,1RSVP-GARDEN-OFFERUS,In Her Garden Charter Membership Offer,0,Subscription Term,52.97,52.97
648906,1,Replacement,Replacement,0.1,,0,0
648906,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,0,0
648907,2,1SUB-GRA,Bella Grace Subscription,0,Would you like to add? Bella Grace Issue 43 (March 2025),93.9,187.8
648908,1,1SUB-GRA,Bella Grace Subscription,0,Would you like to add? Bella Grace Issue 43 (March 2025),93.9,93.9
648909,1,1RSVP-GARDEN-OFFERUS,In Her Garden Charter Membership Offer,0,Subscription Term,52.97,52.97
648911,1,1JOU-2503,Art Journaling Summer 2025 Pre-Order,0.5,,13.99,13.99
648912,1,Replacement,Replacement,0.1,,0,0
648912,1,1SOM-2502,Somerset Studio Spring 2025,0.5,,0,0
648913,1,1GRA-2403PDF,Bella Grace Issue 40 Instant Download,0.5,,14.99,14.99
648914,1,Replacement,Replacement,0.1,,0,0
